"","X","Invoice","StockCode","Description","Quantity","InvoiceDate","Price","Customer.ID","Country","Revenue"
"8975",199404,508505,"82551","LAUNDRY 15C METAL SIGN",1,"2010-05-16 16:05:00",1.25,16549,"United Kingdom",1.25
"8976",724544,554083,"84378","SET OF 3 HEART COOKIE CUTTERS",1,"2011-05-22 11:51:00",1.25,18125,"United Kingdom",1.25
"8977",487960,535088,"21361","LOVE LARGE WOOD LETTERS ",1,"2010-11-25 10:05:00",12.75,17167,"United Kingdom",12.75
"8978",328944,521479,"20726","LUNCH BAG WOODLAND",10,"2010-09-06 13:02:00",1.65,12758,"Portugal",16.5
"8979",1040297,579749,"23254","CHILDRENS CUTLERY DOLLY GIRL ",8,"2011-11-30 14:41:00",4.15,13362,"United Kingdom",33.2
"8980",452176,532355,"82482","WOODEN PICTURE FRAME WHITE FINISH",6,"2010-11-11 16:40:00",2.55,13468,"United Kingdom",15.3
"8981",433417,530818,"22728","ALARM CLOCK BAKELIKE PINK",1,"2010-11-04 13:14:00",3.75,13772,"United Kingdom",3.75
"8982",378886,525921,"85049F","BABY BOOM RIBBONS ",12,"2010-10-07 16:36:00",1.25,13280,"United Kingdom",15
"8983",118736,500718,"21172","PARTY METAL SIGN ",6,"2010-03-09 15:05:00",1.45,15722,"United Kingdom",8.7
"8984",969099,574707,"23439","HAND WARMER RED LOVE HEART",4,"2011-11-06 14:08:00",2.1,17107,"United Kingdom",8.4
"8985",845463,564957,"84978","HANGING HEART JAR T-LIGHT HOLDER",24,"2011-08-31 13:55:00",1.25,15260,"United Kingdom",30
"8986",353936,523835,"22114","HOT WATER BOTTLE TEA AND SYMPATHY",8,"2010-09-24 12:03:00",3.95,16140,"United Kingdom",31.6
"8987",284402,517042,"22427","ENAMEL FLOWER JUG CREAM",1,"2010-07-26 11:46:00",5.95,13069,"United Kingdom",5.95
"8988",62131,494897,"85008","SET OF 3 CONEY ISLAND OVAL BOXES",3,"2010-01-19 14:16:00",4.95,12437,"France",14.85
"8989",1043229,580092,"21238","RED RETROSPOT CUP",4,"2011-12-01 14:38:00",0.85,13969,"United Kingdom",3.4
"8990",121743,501011,"35809A","ENAMEL PINK TEA CONTAINER",2,"2010-03-11 15:36:00",2.1,15768,"United Kingdom",4.2
"8991",600970,542600,"21868","POTTING SHED TEA MUG",2,"2011-01-30 11:11:00",1.25,16923,"United Kingdom",2.5
"8992",359677,524258,"22810","SET OF 6 T-LIGHTS SNOWMEN",6,"2010-09-28 11:20:00",2.95,14625,"United Kingdom",17.7
"8993",510226,537026,"22355","CHARLOTTE BAG SUKI DESIGN",10,"2010-12-03 16:35:00",0.85,12395,"Belgium",8.5
"8994",21595,491103,"20727","LUNCH BAG  BLACK SKULL.",10,"2009-12-09 14:20:00",1.65,14107,"United Kingdom",16.5
"8995",219106,510671,"21588","RETRO SPOT GIANT  TUBE MATCHES",1,"2010-06-02 15:40:00",2.55,16896,"United Kingdom",2.55
"8996",239184,512536,"22621","TRADITIONAL KNITTING NANCY",12,"2010-06-16 12:38:00",1.45,15203,"United Kingdom",17.4
"8997",747073,556259,"21829","DINOSAUR KEYRINGS ASSORTED",36,"2011-06-09 17:53:00",0.21,12721,"France",7.56
"8998",471337,533785,"22968","ROSE COTTAGE KEEPSAKE BOX ",2,"2010-11-18 16:57:00",9.95,17421,"United Kingdom",19.9
"8999",1009734,577527,"22737","RIBBON REEL CHRISTMAS PRESENT ",1,"2011-11-20 13:40:00",1.65,17523,"United Kingdom",1.65
"9000",484456,534744,"21790","VINTAGE SNAP CARDS",12,"2010-11-24 09:46:00",0.85,14291,"United Kingdom",10.2
"9001",175730,506100,"20621","ECONOMY PASSPORT COVER ",6,"2010-04-27 13:06:00",2.1,16749,"United Kingdom",12.6
"9002",1019422,578255,"22578","WOODEN STAR CHRISTMAS SCANDINAVIAN",9,"2011-11-23 12:58:00",0.29,14675,"United Kingdom",2.61
"9003",78527,496514,"21976","PACK OF 60 MUSHROOM CAKE CASES",1,"2010-02-02 11:57:00",0.55,17377,"United Kingdom",0.55
"9004",909318,570090,"22138","BAKING SET 9 PIECE RETROSPOT ",3,"2011-10-07 11:43:00",4.95,13806,"United Kingdom",14.85
"9005",1028524,578858,"22841","ROUND CAKE TIN VINTAGE GREEN",1,"2011-11-27 11:22:00",7.95,18145,"United Kingdom",7.95
"9006",256761,514165,"21509","COWBOYS AND INDIANS BIRTHDAY CARD ",12,"2010-06-30 15:35:00",0.42,12714,"France",5.04
"9007",456789,532680,"22941","CHRISTMAS LIGHTS 10 REINDEER",2,"2010-11-14 12:31:00",8.5,15547,"United Kingdom",17
"9008",738967,555544,"22383","LUNCH BAG SUKI DESIGN ",10,"2011-06-05 13:05:00",1.65,14621,"United Kingdom",16.5
"9009",649245,546913,"21430","SET/3 RED GINGHAM ROSE STORAGE BOX",2,"2011-03-17 20:18:00",3.75,15861,"United Kingdom",7.5
"9010",273173,515916,"84985A","SET OF 72 GREEN PAPER DOILIES",1,"2010-07-15 13:32:00",1.45,15542,"United Kingdom",1.45
"9011",626501,544894,"22151","PLACE SETTING WHITE HEART",24,"2011-02-24 12:09:00",0.42,15805,"United Kingdom",10.08
"9012",175413,506029,"84510C","SET OF 4 POLKADOTS COASTERS",4,"2010-04-27 11:40:00",1.25,16550,"United Kingdom",5
"9013",634816,545602,"84970L","SINGLE HEART ZINC T-LIGHT HOLDER",27,"2011-03-04 11:49:00",0.95,17315,"United Kingdom",25.65
"9014",831416,563723,"23208","LUNCH BAG VINTAGE LEAF DESIGN",10,"2011-08-18 16:43:00",1.65,13319,"United Kingdom",16.5
"9015",954950,573556,"21670","BLUE SPOT CERAMIC DRAWER KNOB",12,"2011-10-31 13:51:00",1.45,17675,"United Kingdom",17.4
"9016",973573,575034,"23122","PARTY CHARMS 50 PIECES",1,"2011-11-08 11:38:00",0.83,15573,"United Kingdom",0.83
"9017",1049237,580520,"84988","SET OF 72 PINK HEART PAPER DOILIES",2,"2011-12-04 14:55:00",1.45,13521,"United Kingdom",2.9
"9018",432924,530800,"85047","WHITE BEADED GARLAND STRING 20LIGHT",1,"2010-11-04 12:34:00",6.35,16515,"United Kingdom",6.35
"9019",150798,503774,"21127","COLOURFUL FISHING GNOME",2,"2010-04-07 11:04:00",5.95,14606,"United Kingdom",11.9
"9020",682398,550183,"21497","FANCY FONTS BIRTHDAY WRAP",25,"2011-04-14 17:58:00",0.42,14105,"United Kingdom",10.5
"9021",1047573,580372,"22915","ASSORTED BOTTLE TOP  MAGNETS ",12,"2011-12-02 17:04:00",0.19,16359,"United Kingdom",2.28
"9022",720284,553672,"22355","CHARLOTTE BAG SUKI DESIGN",10,"2011-05-18 12:44:00",0.85,15811,"United Kingdom",8.5
"9023",222681,511035,"48194","DOOR MAT HEARTS",4,"2010-06-06 10:57:00",7.49,16242,"United Kingdom",29.96
"9024",200338,508635,"85014B","RED/WHITE DOTS RUFFLED UMBRELLA",2,"2010-05-17 14:36:00",5.95,13719,"United Kingdom",11.9
"9025",231314,511786,"21465","PINK FLOWER CROCHET FOOD COVER",1,"2010-06-10 13:47:00",3.75,17869,"United Kingdom",3.75
"9026",242295,512808,"20717","STRAWBERRY SHOPPER BAG",10,"2010-06-18 11:23:00",1.25,16155,"United Kingdom",12.5
"9027",308490,519507,"20726","LUNCH BAG WOODLAND",10,"2010-08-17 15:17:00",1.65,15144,"United Kingdom",16.5
"9028",413635,528919,"21914","BLUE HARMONICA IN BOX ",2,"2010-10-25 14:27:00",1.25,16259,"United Kingdom",2.5
"9029",657944,547666,"22684","FRENCH BLUE METAL DOOR SIGN 9",10,"2011-03-24 13:23:00",1.25,14235,"United Kingdom",12.5
"9030",643028,546389,"21622","VINTAGE UNION JACK CUSHION COVER",4,"2011-03-11 13:56:00",4.95,16801,"United Kingdom",19.8
"9031",211470,509898,"21245","GREEN  SPOTTY PLATE ",5,"2010-05-26 11:22:00",1.69,17179,"United Kingdom",8.45
"9032",454273,532572,"15056P","EDWARDIAN PARASOL PINK",1,"2010-11-12 13:49:00",5.95,18116,"United Kingdom",5.95
"9033",1042887,580054,"22617","BAKING SET SPACEBOY DESIGN",2,"2011-12-01 13:08:00",4.95,18122,"United Kingdom",9.9
"9034",928986,571629,"22271","FELTCRAFT DOLL ROSIE",6,"2011-10-18 11:18:00",2.95,13362,"United Kingdom",17.7
"9035",695001,551189,"85099C","JUMBO  BAG BAROQUE BLACK WHITE",200,"2011-04-27 10:04:00",1.74,16029,"United Kingdom",348
"9036",457174,532750,"22465","HANGING METAL STAR LANTERN",6,"2010-11-14 13:24:00",1.65,16416,"United Kingdom",9.9
"9037",297507,518380,"84991","60 TEATIME FAIRY CAKE CASES",6,"2010-08-08 10:55:00",0.55,17068,"United Kingdom",3.3
"9038",238988,512527,"22067","CHOC TRUFFLE GOLD TRINKET POT ",12,"2010-06-16 11:53:00",1.65,17448,"United Kingdom",19.8
"9039",660226,547867,"84991","60 TEATIME FAIRY CAKE CASES",1,"2011-03-27 13:56:00",0.55,13357,"United Kingdom",0.55
"9040",859517,566225,"23169","CLASSIC GLASS COOKIE JAR",3,"2011-09-11 10:35:00",4.15,16899,"United Kingdom",12.45
"9041",485289,534788,"20969","RED FLORAL FELTCRAFT SHOULDER BAG",1,"2010-11-24 11:25:00",3.75,16782,"United Kingdom",3.75
"9042",311443,519722,"21507","ELEPHANT, BIRTHDAY CARD, ",72,"2010-08-19 16:53:00",0.36,12435,"Denmark",25.92
"9043",399799,527614,"22911","PAPER CHAIN KIT LONDON",6,"2010-10-18 13:44:00",2.95,13152,"United Kingdom",17.7
"9044",205325,509189,"21975","PACK OF 60 DINOSAUR CAKE CASES",24,"2010-05-20 17:07:00",0.55,16607,"United Kingdom",13.2
"9045",1049702,580540,"23480","MINI LIGHTS WOODLAND MUSHROOMS",4,"2011-12-05 08:49:00",3.75,13417,"United Kingdom",15
"9046",829205,563551,"22556","PLASTERS IN TIN CIRCUS PARADE ",1,"2011-08-17 13:04:00",1.65,17757,"United Kingdom",1.65
"9047",109164,499880,"47590A","BLUE HAPPY BIRTHDAY BUNTING",6,"2010-03-03 10:11:00",5.45,13663,"United Kingdom",32.7
"9048",509714,536976,"22131","FOOD CONTAINER SET 3 LOVE HEART ",1,"2010-12-03 14:18:00",1.95,14723,"United Kingdom",1.95
"9049",930281,571694,"23434","3 RAFFIA RIBBONS 50'S CHRISTMAS ",12,"2011-10-18 14:44:00",2.08,13308,"United Kingdom",24.96
"9050",1004112,577097,"22114","HOT WATER BOTTLE TEA AND SYMPATHY",24,"2011-11-17 16:42:00",3.75,17243,"United Kingdom",90
"9051",884905,568188,"23189","SET OF 12 FORK CANDLES",4,"2011-09-25 14:33:00",2.89,16049,"United Kingdom",11.56
"9052",638526,545909,"84569A","PACK 3 IRON ON DOG PATCHES",12,"2011-03-08 09:45:00",1.25,15819,"United Kingdom",15
"9053",375411,525700,"22736","RIBBON REEL MAKING SNOWMEN ",5,"2010-10-06 12:42:00",1.65,16746,"United Kingdom",8.25
"9054",199667,508522,"21238","RED SPOTTY CUP",8,"2010-05-17 10:14:00",0.85,15673,"United Kingdom",6.8
"9055",86219,497384,"21731","RED TOADSTOOL LED NIGHT LIGHT",24,"2010-02-09 12:03:00",1.65,12647,"Germany",39.6
"9056",913974,570442,"23168","CLASSIC CAFE SUGAR DISPENSER",1,"2011-10-10 14:37:00",1.25,16549,"United Kingdom",1.25
"9057",1025228,578688,"23471","SIX DRAWER OFFICE TIDY",1,"2011-11-25 09:27:00",9.95,16719,"United Kingdom",9.95
"9058",63496,495029,"22178","VICTORIAN GLASS HANGING T-LIGHT",6,"2010-01-20 14:03:00",1.25,16085,"United Kingdom",7.5
"9059",621739,544484,"20970","PINK FLORAL FELTCRAFT SHOULDER BAG",8,"2011-02-21 11:10:00",3.75,15321,"United Kingdom",30
"9060",679177,549789,"23206","LUNCH BAG APPLE DESIGN",10,"2011-04-12 12:00:00",1.65,17160,"United Kingdom",16.5
"9061",435452,530966,"21967","PACK OF 12 SKULL TISSUES",24,"2010-11-05 08:27:00",0.29,12433,"Norway",6.96
"9062",576448,540604,"21977","PACK OF 60 PINK PAISLEY CAKE CASES",24,"2011-01-10 11:38:00",0.55,15326,"United Kingdom",13.2
"9063",740728,555653,"21163","DO NOT TOUCH MY STUFF DOOR HANGER ",2,"2011-06-06 14:12:00",1.45,17673,"United Kingdom",2.9
"9064",846394,565117,"23281","FOLDING BUTTERFLY MIRROR RED  ",12,"2011-09-01 11:33:00",0.83,13089,"United Kingdom",9.96
"9065",841204,564734,"17107D","FLOWER FAIRY 5 DRAWER LINERS",4,"2011-08-28 13:32:00",2.55,12484,"Spain",10.2
"9066",934145,572023,"84879","ASSORTED COLOUR BIRD ORNAMENT",8,"2011-10-20 11:03:00",1.69,17764,"United Kingdom",13.52
"9067",106740,499625,"21791","VINTAGE HEADS AND TAILS CARD GAME ",8,"2010-03-01 13:14:00",1.25,17965,"United Kingdom",10
"9068",612715,543647,"21224","SET/4 SKULL BADGES",10,"2011-02-10 19:49:00",1.25,12841,"United Kingdom",12.5
"9069",671555,548971,"21166","COOK WITH WINE METAL SIGN ",2,"2011-04-05 11:29:00",2.08,16919,"United Kingdom",4.16
"9070",581748,541103,"21035","SET/2 RED RETROSPOT TEA TOWELS ",6,"2011-01-13 14:24:00",2.95,14215,"United Kingdom",17.7
"9071",91106,497954,"85099F","JUMBO BAG STRAWBERRY",4,"2010-02-15 12:50:00",1.95,16225,"United Kingdom",7.8
"9072",245281,513114,"22084","PAPER CHAIN KIT EMPIRE",6,"2010-06-22 08:59:00",2.95,17646,"United Kingdom",17.7
"9073",1045952,580288,"22429","ENAMEL MEASURING JUG CREAM",4,"2011-12-02 13:29:00",4.25,17611,"United Kingdom",17
"9074",744976,556100,"84879","ASSORTED COLOUR BIRD ORNAMENT",80,"2011-06-08 16:00:00",1.69,15238,"United Kingdom",135.2
"9075",101662,499038,"35809A","ENAMEL PINK TEA CONTAINER",6,"2010-02-24 13:15:00",2.1,15768,"United Kingdom",12.6
"9076",737070,555393,"22297","HEART IVORY TRELLIS SMALL",24,"2011-06-02 17:00:00",1.25,14221,"United Kingdom",30
"9077",558311,539185,"20973","12 PENCIL SMALL TUBE WOODLAND",3,"2010-12-16 11:53:00",0.65,16470,"United Kingdom",1.95
"9078",839424,564553,"22131","FOOD CONTAINER SET 3 LOVE HEART ",1,"2011-08-25 18:45:00",1.95,18200,"United Kingdom",1.95
"9079",573573,540462,"22667","RECIPE BOX RETROSPOT ",6,"2011-01-07 12:45:00",2.95,16779,"United Kingdom",17.7
"9080",558802,539249,"48138","DOORMAT UNION FLAG",4,"2010-12-16 13:43:00",7.95,14709,"United Kingdom",31.8
"9081",585161,541405,"22037","ROBOT BIRTHDAY CARD",12,"2011-01-17 15:17:00",0.42,12683,"France",5.04
"9082",285219,517106,"22717","CARD DOG AND BALL ",12,"2010-07-26 15:17:00",0.42,12867,"United Kingdom",5.04
"9083",800715,560972,"21733","RED HANGING HEART T-LIGHT HOLDER",12,"2011-07-22 11:44:00",2.95,14209,"United Kingdom",35.4
"9084",456086,532662,"22451","SILK PURSE BABUSHKA RED",12,"2010-11-14 11:30:00",3.35,16601,"United Kingdom",40.2
"9085",385944,526480,"21232","STRAWBERRY CERAMIC TRINKET BOX",3,"2010-10-11 17:23:00",1.25,13546,"United Kingdom",3.75
"9086",991672,576322,"21217","RED RETROSPOT ROUND CAKE TINS",2,"2011-11-14 15:03:00",9.95,12642,"Germany",19.9
"9087",889838,568657,"21202","DOLLY HONEYCOMB GARLAND",1,"2011-09-28 12:22:00",1.65,16460,"United Kingdom",1.65
"9088",856338,565929,"84946","ANTIQUE SILVER T-LIGHT GLASS",72,"2011-09-08 10:11:00",1.06,15488,"United Kingdom",76.32
"9089",616174,544064,"21363","HOME SMALL WOOD LETTERS",1,"2011-02-15 13:50:00",4.95,17114,"United Kingdom",4.95
"9090",881845,568050,"21365","MIRRORED WALL ART STARS",3,"2011-09-23 12:38:00",0.75,15901,"United Kingdom",2.25
"9091",804532,561231,"21034","REX CASH+CARRY JUMBO SHOPPER",2,"2011-07-26 10:20:00",0.95,15855,"United Kingdom",1.9
"9092",628738,545059,"22464","HANGING METAL HEART LANTERN",6,"2011-02-27 13:04:00",1.65,14157,"United Kingdom",9.9
"9093",113525,500262,"22242","HOOK, 5 HANGER , MAGIC TOADSTOOL",12,"2010-03-05 14:30:00",1.65,15630,"United Kingdom",19.8
"9094",15285,490681,"20966","SANDWICH BATH SPONGE",2,"2009-12-07 13:35:00",1.25,17988,"United Kingdom",2.5
"9095",281023,516752,"22134","LADLE LOVE HEART RED ",7,"2010-07-22 16:01:00",0.42,13031,"United Kingdom",2.94
"9096",839898,564638,"21125","SET 6 FOOTBALL CELEBRATION CANDLES",12,"2011-08-26 12:54:00",1.25,13812,"Germany",15
"9097",159381,504577,"21181","PLEASE ONE PERSON METAL SIGN",12,"2010-04-14 16:24:00",2.1,14867,"United Kingdom",25.2
"9098",904620,569675,"85099B","JUMBO BAG RED RETROSPOT",10,"2011-10-05 14:03:00",2.08,15687,"United Kingdom",20.8
"9099",178554,506295,"85099B","RED RETROSPOT JUMBO BAG ",100,"2010-04-29 10:17:00",1.65,15125,"United Kingdom",165
"9100",225750,511239,"71459","HANGING JAM JAR T-LIGHT HOLDER",12,"2010-06-07 12:31:00",0.85,13313,"United Kingdom",10.2
"9101",677870,549588,"84279B","CHERRY BLOSSOM DECORATIVE FLASK",4,"2011-04-11 10:04:00",3.75,12428,"Finland",15
"9102",804781,561284,"23025","DRAWER KNOB VINTAGE GLASS BALL",6,"2011-07-26 12:24:00",2.08,16818,"United Kingdom",12.48
"9103",953693,573415,"21166","COOK WITH WINE METAL SIGN ",1,"2011-10-30 16:17:00",2.08,13607,"United Kingdom",2.08
"9104",126881,501515,"22423","REGENCY CAKESTAND 3 TIER",2,"2010-03-17 11:53:00",12.75,15867,"United Kingdom",25.5
"9105",29481,491888,"11001","ASSTD DESIGN RACING CAR PEN",16,"2009-12-14 15:16:00",1.69,15867,"United Kingdom",27.04
"9106",621928,544569,"84050","PINK HEART SHAPE EGG FRYING PAN",2,"2011-02-21 12:58:00",1.65,16980,"United Kingdom",3.3
"9107",423858,529899,"84613C","BLUE NEW BAROQUE FLOCK CANDLESTICK",6,"2010-10-31 14:09:00",4.65,15535,"United Kingdom",27.9
"9108",463679,533136,"22037","ROBOT BIRTHDAY CARD",12,"2010-11-16 12:52:00",0.42,17203,"United Kingdom",5.04
"9109",964040,574328,"21967","PACK OF 12 SKULL TISSUES",48,"2011-11-04 09:05:00",0.39,13081,"United Kingdom",18.72
"9110",757091,557275,"84997C","CHILDRENS CUTLERY POLKADOT BLUE",4,"2011-06-19 11:45:00",4.15,15544,"United Kingdom",16.6
"9111",388553,526747,"22837","HOT WATER BOTTLE BABUSHKA ",4,"2010-10-13 09:32:00",4.65,16625,"United Kingdom",18.6
"9112",131489,501877,"22331","WOODLAND PARTY BAG + STICKER SET",2,"2010-03-21 13:14:00",1.65,17611,"United Kingdom",3.3
"9113",177875,506254,"21976","PACK OF 60 MUSHROOM CAKE CASES",24,"2010-04-28 13:59:00",0.55,12714,"France",13.2
"9114",895523,569126,"23170","REGENCY TEA PLATE ROSES ",24,"2011-09-30 13:28:00",1.65,13347,"United Kingdom",39.6
"9115",520246,537698,"84945","MULTI COLOUR SILVER T-LIGHT HOLDER",384,"2010-12-08 10:51:00",0.72,13199,"United Kingdom",276.48
"9116",934804,572058,"21135","VICTORIAN  METAL POSTCARD SPRING",3,"2011-10-20 12:43:00",1.69,18252,"United Kingdom",5.07
"9117",642831,546384,"47590A","BLUE HAPPY BIRTHDAY BUNTING",2,"2011-03-11 13:03:00",5.45,15311,"United Kingdom",10.9
"9118",694505,551160,"20972","PINK CREAM FELT CRAFT TRINKET BOX ",12,"2011-04-26 15:04:00",1.25,15237,"United Kingdom",15
"9119",190293,507407,"21924","BLUE/CREAM STRIPE FRINGE HAMMOCK",12,"2010-05-09 13:50:00",6.95,14221,"United Kingdom",83.4
"9120",114806,500336,"84288B","SET/2 BLUE  NOODLE BASKETS",1,"2010-03-07 13:48:00",1.95,17589,"United Kingdom",1.95
"9121",704433,552254,"21172","PARTY METAL SIGN ",12,"2011-05-08 10:21:00",1.45,16168,"United Kingdom",17.4
"9122",481820,534511,"20972","PINK CREAM FELT CRAFT TRINKET BOX ",12,"2010-11-23 11:47:00",1.25,17071,"United Kingdom",15
"9123",652612,547199,"22322","BIRD DECORATION GREEN POLKADOT",1,"2011-03-21 12:53:00",0.85,14606,"United Kingdom",0.85
"9124",483080,534672,"21363","HOME SMALL WOOD LETTERS",1,"2010-11-23 14:23:00",4.95,14177,"United Kingdom",4.95
"9125",351410,523572,"21755","LOVE BUILDING BLOCK WORD",2,"2010-09-22 16:04:00",5.95,13576,"United Kingdom",11.9
"9126",798944,560834,"84755","COLOUR GLASS T-LIGHT HOLDER HANGING",16,"2011-07-21 12:15:00",0.65,16523,"United Kingdom",10.4
"9127",981441,575660,"85169A","IVORY LOVE BIRD CANDLE",12,"2011-11-10 14:38:00",1.25,15297,"United Kingdom",15
"9128",44765,493372,"84029C","BROWN FURRY HOT WATER BOTTLE",2,"2009-12-23 11:21:00",3.75,15044,"United Kingdom",7.5
"9129",461019,532993,"22519","CHILDS GARDEN BRUSH PINK",6,"2010-11-15 14:26:00",2.1,14156,"EIRE",12.6
"9130",467008,533423,"22149","FELTCRAFT 6 FLOWER FRIENDS",4,"2010-11-17 11:19:00",2.1,16386,"United Kingdom",8.4
"9131",487404,534887,"22517","CHILDS GARDEN RAKE PINK",1,"2010-11-24 14:55:00",2.1,16903,"United Kingdom",2.1
"9132",313932,519916,"22588","CARD HOLDER GINGHAM HEART",6,"2010-08-22 14:01:00",2.55,14221,"United Kingdom",15.3
"9133",476442,534188,"21889","WOODEN BOX OF DOMINOES",4,"2010-11-21 14:13:00",1.25,17085,"United Kingdom",5
"9134",826624,563243,"22961","JAM MAKING SET PRINTED",12,"2011-08-15 10:29:00",1.45,18241,"United Kingdom",17.4
"9135",608686,543293,"22920","HERB MARKER BASIL",12,"2011-02-07 11:20:00",0.65,17613,"United Kingdom",7.8
"9136",476351,534187,"22467","GUMBALL COAT RACK",2,"2010-11-21 14:10:00",2.55,16501,"United Kingdom",5.1
"9137",1041749,579885,"84509A","SET OF 4 ENGLISH ROSE PLACEMATS",2,"2011-11-30 17:37:00",3.75,15444,"United Kingdom",7.5
"9138",182318,506708,"21868","POTTING SHED TEA MUG",2,"2010-05-02 14:53:00",1.25,15719,"United Kingdom",2.5
"9139",85786,497358,"21754","HOME BUILDING BLOCK WORD",1,"2010-02-08 17:25:00",5.95,14606,"United Kingdom",5.95
"9140",573594,540464,"22423","REGENCY CAKESTAND 3 TIER",16,"2011-01-07 13:17:00",10.95,14298,"United Kingdom",175.2
"9141",106117,499508,"22023","EMPIRE BIRTHDAY CARD",12,"2010-02-28 16:14:00",0.42,18069,"United Kingdom",5.04
"9142",634001,545545,"21784","SHOE SHINE BOX ",1,"2011-03-03 15:02:00",9.95,17841,"United Kingdom",9.95
"9143",263684,514852,"20726","LUNCH BAG WOODLAND",10,"2010-07-06 16:36:00",1.65,16229,"United Kingdom",16.5
"9144",94873,498352,"21506","FANCY FONT BIRTHDAY CARD, ",12,"2010-02-18 12:36:00",0.42,12898,"United Kingdom",5.04
"9145",17502,490789,"84901","BLACK FACE LAMB WITH PANTS",4,"2009-12-08 11:27:00",3.75,18271,"United Kingdom",15
"9146",892080,568782,"23254","CHILDRENS CUTLERY DOLLY GIRL ",8,"2011-09-29 08:53:00",4.15,13985,"United Kingdom",33.2
"9147",640205,546082,"40016","CHINESE DRAGON PAPER LANTERNS",600,"2011-03-09 11:25:00",0.25,12971,"United Kingdom",150
"9148",876287,567656,"23119","PACK OF 6 LARGE FRUIT STRAWS ",2,"2011-09-21 14:40:00",1.25,14096,"United Kingdom",2.5
"9149",26282,491652,"84839","SWEETHEART KEY CABINET",1,"2009-12-13 10:48:00",6.75,16335,"United Kingdom",6.75
"9150",101554,499020,"37503","TEA TIME CAKE STAND IN GIFT BOX",12,"2010-02-24 12:19:00",9.95,14527,"United Kingdom",119.4
"9151",257747,514302,"84795C","OCEAN STRIPE HAMMOCK ",12,"2010-07-01 12:43:00",6.95,14527,"United Kingdom",83.4
"9152",1020676,578292,"84992","72 SWEETHEART FAIRY CAKE CASES",1,"2011-11-23 14:35:00",0.55,13174,"United Kingdom",0.55
"9153",913425,570410,"22505","MEMO BOARD COTTAGE DESIGN",1,"2011-10-10 13:04:00",4.95,16776,"United Kingdom",4.95
"9154",404112,528089,"22635","CHILDS BREAKFAST SET DOLLY GIRL ",1,"2010-10-20 13:12:00",9.95,14449,"United Kingdom",9.95
"9155",144907,503181,"22171","3 HOOK PHOTO SHELF ANTIQUE WHITE",2,"2010-03-30 14:23:00",8.5,14492,"United Kingdom",17
"9156",151015,503790,"22458","CAST IRON HOOK GARDEN FORK",8,"2010-04-07 12:45:00",2.55,13174,"United Kingdom",20.4
"9157",639924,546014,"22777","GLASS CLOCHE LARGE",1,"2011-03-08 16:39:00",8.5,16495,"United Kingdom",8.5
"9158",644921,546543,"22998","TRAVEL CARD WALLET KEEP CALM",1,"2011-03-14 15:40:00",0.42,17841,"United Kingdom",0.42
"9159",177618,506247,"21593","SWALLOW CIGAR BOX MATCHES ",2,"2010-04-28 13:24:00",1.25,18049,"United Kingdom",2.5
"9160",892860,568894,"22385","JUMBO BAG SPACEBOY DESIGN",1,"2011-09-29 13:04:00",2.08,17528,"United Kingdom",2.08
"9161",723078,553920,"47566","PARTY BUNTING",8,"2011-05-20 08:57:00",4.95,15955,"United Kingdom",39.6
"9162",845250,564896,"21989","PACK OF 20 SKULL PAPER NAPKINS",24,"2011-08-31 11:06:00",0.85,13726,"United Kingdom",20.4
"9163",82519,496974,"20718","RED SPOTTY SHOPPER BAG",20,"2010-02-05 08:53:00",1.06,14298,"United Kingdom",21.2
"9164",964377,574341,"22301","COFFEE MUG CAT + BIRD DESIGN",432,"2011-11-04 10:09:00",1.12,18102,"United Kingdom",483.84
"9165",951463,573340,"22383","LUNCH BAG SUKI DESIGN ",6,"2011-10-30 11:55:00",1.65,14159,"United Kingdom",9.9
"9166",884267,568163,"21137","BLACK RECORD COVER FRAME",1,"2011-09-25 12:34:00",3.75,14540,"United Kingdom",3.75
"9167",791518,560240,"22517","CHILDS GARDEN RAKE PINK",1,"2011-07-17 11:59:00",2.1,15716,"United Kingdom",2.1
"9168",802812,561105,"23298","SPOTTY BUNTING",12,"2011-07-25 11:36:00",4.95,15218,"United Kingdom",59.4
"9169",283420,516950,"22548","HEADS AND TAILS SPORTING FUN",3,"2010-07-25 15:38:00",1.25,13276,"United Kingdom",3.75
"9170",813025,562106,"21985","PACK OF 12 HEARTS DESIGN TISSUES ",3,"2011-08-02 15:19:00",0.29,14076,"United Kingdom",0.87
"9171",208058,509438,"22139","RETRO SPOT TEA SET CERAMIC 11 PC ",3,"2010-05-23 15:25:00",4.95,14920,"United Kingdom",14.85
"9172",359474,524214,"21648","ASSORTED TUTTI FRUTTI SMALL PURSE",1,"2010-09-28 10:49:00",1.25,17348,"United Kingdom",1.25
"9173",604079,542891,"22456","NATURAL SLATE CHALKBOARD LARGE ",18,"2011-02-01 13:26:00",4.25,16705,"United Kingdom",76.5
"9174",195768,508097,"84997B","RED 3 PIECE MINI DOTS CUTLERY SET",6,"2010-05-13 09:33:00",3.75,12683,"France",22.5
"9175",182540,506716,"22411","JUMBO SHOPPER VINTAGE RED PAISLEY",2,"2010-05-02 16:02:00",1.95,17555,"United Kingdom",3.9
"9176",320891,520680,"22718","CARD CAT AND TREE ",12,"2010-08-27 15:14:00",0.42,15480,"Malta",5.04
